지역,행정구역,시군구,년도,사고건수,사망자수,중상자수,경상자수,부상신고자수,총등록대수(대),총인구수,노인수,노인비율,토지면적(㎡),도로면적(㎡),교통사고 사상자 수,교통안전도 평가지수
경기 오산시,경기,오산시,2018,31,0,23,9,1,99758.0,220070.0,18589,8.446857818,"42,722,586.8","5,224,342.7",18.799999999999997,0.002373744461597065
경기 오산시,경기,오산시,2019,40,2,20,15,3,105134.0,226379.0,20257,8.94826817,"42,707,724.4","5,290,899.0",20.5,0.002691802842087241
경기 오산시,경기,오산시,2020,36,1,22,11,2,109374.0,229725.0,22060,9.60278594,"42,705,786.2","5,352,984.5",19.7,0.0023972790608371274
경기 오산시,경기,오산시,2021,36,0,20,14,2,112775.0,229983.0,23589,10.25684507,"42,706,070.7","5,659,935.4",18.2,0.002245178452671248
경기 오산시,경기,오산시,2022,40,1,25,13,4,115345.0,229849.0,25237,10.97981718,"42,705,752.9","5,698,215.0",22.4,0.0025523429710867396
경기 오산시,경기,오산시,2023,37,1,21,16,5,118211.0,229656.0,26964,11.74103877,"42,691,582.6","5,984,713.5",20.5,0.0022925108492441483
경기 용인시 기흥구,경기,용인시 기흥구,2012,30,4,24,3,0,144489.0,375875.0,32930,8.760891254,"81,676,792.7","6,237,900.6",21.699999999999996,0.001731619708074663
경기 용인시 기흥구,경기,용인시 기흥구,2013,31,5,19,5,2,151718.0,393172.0,35703,9.080758548,"81,675,453.0","6,530,255.7",19.799999999999997,0.001600337468197577
경기 용인시 기흥구,경기,용인시 기흥구,2014,47,2,29,12,5,158023.0,402206.0,37897,9.422286092,"81,674,441.9","6,585,412.0",25.9,0.0021731013839757507
경기 용인시 기흥구,경기,용인시 기흥구,2015,47,4,32,11,2,165120.0,409162.0,40617,9.92687493,"81,682,682.6","6,702,335.2",29.7,0.0022177810077519382
경기 용인시 기흥구,경기,용인시 기흥구,2016,42,3,24,16,2,171122.0,417163.0,42832,10.26744941,"81,682,779.4","6,994,409.6",24.599999999999998,0.0018442982199834035
경기 용인시 기흥구,경기,용인시 기흥구,2017,56,1,31,20,5,179790.0,419429.0,45836,10.92819047,"81,685,388.1","7,025,651.3",28.7,0.00220368207353023
경기 용인시 기흥구,경기,용인시 기흥구,2018,53,1,43,9,3,187379.0,427719.0,48858,11.42292019,"81,686,362.5","7,047,810.6",33.8,0.0022136952379935852
경기 용인시 기흥구,경기,용인시 기흥구,2019,52,1,28,20,5,190092.0,436679.0,52782,12.08713952,"81,643,654.4","7,131,152.1",26.599999999999998,0.0019338004755592028
경기 용인시 기흥구,경기,용인시 기흥구,2020,40,1,25,12,3,194116.0,440835.0,56743,12.87170937,"81,644,847.9","7,177,725.5",22.1,0.0015073461229368006
경기 용인시 기흥구,경기,용인시 기흥구,2021,37,0,20,14,6,197740.0,441742.0,59908,13.5617623,"81,644,029.5","7,218,504.1",18.2,0.0013006978861130778
경기 용인시 기흥구,경기,용인시 기흥구,2022,38,5,17,17,1,201647.0,438235.0,62609,14.28662704,"81,636,936.2","7,343,043.7",22.0,0.0014084018110857091
경기 용인시 기흥구,경기,용인시 기흥구,2023,43,3,27,7,7,206266.0,436656.0,66157,15.15082811,"81,640,029.9","7,577,455.8",24.0,0.0015320023658770712
경기 용인시 수지구,경기,용인시 수지구,2012,20,0,16,4,0,114400.0,329560.0,31227,9.475361088,"42,102,208.2","2,379,708.6",12.399999999999999,0.0013496503496503495
경기 용인시 수지구,경기,용인시 수지구,2013,30,2,22,5,1,117185.0,335401.0,33327,9.936464113,"42,099,232.3","2,560,303.0",18.9,0.001991722490079788
경기 용인시 수지구,경기,용인시 수지구,2014,34,1,26,8,1,120780.0,340420.0,35044,10.29434228,"42,099,033.8","2,579,895.4",21.599999999999998,0.0021990395760887564
경기 용인시 수지구,경기,용인시 수지구,2015,47,0,33,8,6,124617.0,345237.0,36928,10.69642014,"42,094,180.6","2,720,803.0",25.499999999999996,0.0027363842814383263
경기 용인시 수지구,경기,용인시 수지구,2016,46,4,28,12,2,127925.0,347833.0,38388,11.03633065,"42,094,016.3","2,771,681.8",27.199999999999996,0.002714090287277702
경기 용인시 수지구,경기,용인시 수지구,2017,23,1,17,5,0,131860.0,353099.0,41060,11.6284668,"42,098,511.9","2,780,144.4",14.399999999999999,0.001352950098589413
경기 용인시 수지구,경기,용인시 수지구,2018,42,1,20,13,8,135823.0,358289.0,43180,12.05172361,"42,098,797.9","2,822,968.0",18.9,0.0020718140521119397
경기 용인시 수지구,경기,용인시 수지구,2019,41,0,21,18,4,140882.0,369034.0,45863,12.42785218,"42,097,662.0","2,820,117.1",20.099999999999998,0.0020201303218296165
경기 용인시 수지구,경기,용인시 수지구,2020,25,1,11,12,2,146558.0,375843.0,48774,12.97722719,"42,098,588.0","2,851,224.9",12.299999999999999,0.0011858786282563899
경기 용인시 수지구,경기,용인시 수지구,2021,28,1,17,6,4,148790.0,375568.0,50631,13.48118051,"42,102,881.6","2,873,357.3",14.7,0.001345520532293837
경기 용인시 수지구,경기,용인시 수지구,2022,28,2,10,14,2,151885.0,377448.0,52794,13.98709226,"42,105,763.9","2,885,253.3",13.2,0.0012588471540968497
경기 용인시 수지구,경기,용인시 수지구,2023,32,2,19,9,3,153519.0,377422.0,54970,14.56459878,"42,107,206.6","2,901,338.9",18.0,0.0015372690025338884
경기 용인시 처인구,경기,용인시 처인구,2012,32,5,24,6,2,94499.0,210524.0,23035,10.94174536,"467,602,344.6","12,105,241.4",23.599999999999998,0.0028529402427538916
경기 용인시 처인구,경기,용인시 처인구,2013,27,3,19,5,1,96245.0,212904.0,24069,11.30509525,"467,555,684.3","12,180,044.5",17.799999999999997,0.002231804249571406
경기 용인시 처인구,경기,용인시 처인구,2014,35,3,24,8,0,101038.0,218400.0,25403,11.63141026,"467,573,615.4","12,690,387.2",22.199999999999996,0.0027039331736574356
경기 용인시 처인구,경기,용인시 처인구,2015,41,5,28,7,1,105980.0,221347.0,26573,12.00513221,"467,546,853.4","12,814,585.6",26.7,0.0030590677486318175
경기 용인시 처인구,경기,용인시 처인구,2016,46,3,28,13,3,111255.0,226130.0,27748,12.27081767,"467,562,401.9","12,994,711.3",26.499999999999996,0.0030830075052806615
경기 용인시 처인구,경기,용인시 처인구,2017,44,5,27,12,1,117512.0,231553.0,29986,12.94995098,"467,567,041.5","13,083,055.5",27.5,0.0029018313023350807
경기 용인시 처인구,경기,용인시 처인구,2018,49,4,27,14,8,128750.0,249118.0,33028,13.25797413,"467,504,049.3","13,269,071.8",27.099999999999998,0.0027852427184466015
경기 용인시 처인구,경기,용인시 처인구,2019,36,5,19,11,4,132526.0,253896.0,35172,13.85291615,"467,517,929.8","13,410,432.3",21.599999999999998,0.002064500550835308
경기 용인시 처인구,경기,용인시 처인구,2020,37,6,16,18,1,138053.0,257498.0,37579,14.59389976,"467,487,956.1","13,702,693.8",22.599999999999998,0.002054283499815288
경기 용인시 처인구,경기,용인시 처인구,2021,49,3,23,22,1,143244.0,260198.0,39724,15.26683526,"467,488,864.4","13,807,945.5",25.699999999999996,0.0024447795370137666
경기 용인시 처인구,경기,용인시 처인구,2022,36,1,22,13,1,147007.0,259288.0,41823,16.12994045,"467,482,115.7","13,985,638.2",20.299999999999997,0.0018080771663934367
경기 용인시 처인구,경기,용인시 처인구,2023,43,1,29,15,2,151344.0,261488.0,44640,17.0715291,"467,507,678.6","14,326,064.4",25.799999999999997,0.0021593191669309645
경기 의왕시,경기,의왕시,2012,11,0,5,6,0,52993.0,154757.0,13657,8.824802755,"54,007,688.6","4,338,576.9",5.3,0.0014303775970411186
경기 의왕시,경기,의왕시,2013,15,0,10,5,0,55219.0,159772.0,14793,9.258818817,"53,991,233.7","4,640,985.0",8.5,0.002010177656241511
경기 의왕시,경기,의왕시,2014,10,1,8,1,0,56153.0,158482.0,15556,9.815625749,"53,985,682.7","4,723,138.9",6.8999999999999995,0.0014496108845475754
경기 의왕시,경기,의왕시,2015,21,1,14,7,0,57857.0,157740.0,16338,10.3575504,"53,986,174.7","4,746,230.9",12.899999999999999,0.0027896365176210314
경기 의왕시,경기,의왕시,2016,14,0,12,2,0,59083.0,156763.0,16912,10.78825998,"53,989,365.7","4,813,721.4",8.999999999999998,0.0018617876546553154
경기 의왕시,경기,의왕시,2017,22,2,13,6,1,60129.0,155767.0,18198,11.68283398,"53,986,775.0","4,819,021.4",12.899999999999999,0.0027507525486869895
경기 의왕시,경기,의왕시,2018,13,1,8,4,1,60789.0,153932.0,19146,12.43795962,"53,987,838.9","4,829,206.9",7.8,0.0016252940499103454
경기 의왕시,경기,의왕시,2019,25,2,13,10,1,64879.0,161153.0,20823,12.92126116,"53,987,611.3","4,880,041.6",14.1,0.0028452966291095737
경기 의왕시,경기,의왕시,2020,11,0,5,3,3,67604.0,163795.0,22280,13.60236881,"54,034,385.4","4,901,146.3",4.4,0.0010413584994970713
경기 의왕시,경기,의왕시,2021,22,0,17,7,2,69201.0,163356.0,23644,14.47390974,"54,034,757.6","5,028,341.2",13.999999999999998,0.002485513215126949
경기 의왕시,경기,의왕시,2022,10,2,5,2,1,69439.0,160221.0,24954,15.57473739,"54,032,697.4","5,339,245.3",6.1,0.001103126485116433
경기 의왕시,경기,의왕시,2023,23,1,16,6,0,70058.0,158870.0,26477,16.66582741,"54,031,240.1","5,375,271.5",14.0,0.0025122041736846614
경기 의정부시,경기,의정부시,2012,81,12,43,22,4,126686.0,429147.0,46222,10.77066833,"81,542,176.5","4,657,393.8",48.699999999999996,0.004863994442953443
경기 의정부시,경기,의정부시,2013,65,1,38,24,4,129742.0,430976.0,48701,11.30016521,"81,542,065.8","4,670,972.1",34.8,0.0036133249063526073
경기 의정부시,경기,의정부시,2014,80,2,43,34,2,133326.0,431112.0,50891,11.80458906,"81,542,694.5","4,742,205.7",42.3,0.004303736705518803
경기 의정부시,경기,의정부시,2015,102,6,56,38,7,138261.0,433937.0,53282,12.27874092,"81,535,735.8","5,656,098.3",56.599999999999994,0.0054071647102219705
경기 의정부시,경기,의정부시,2016,100,5,56,35,4,144118.0,438457.0,55396,12.63430621,"81,539,184.9","6,231,742.4",54.699999999999996,0.005052803952316852
경기 의정부시,경기,의정부시,2017,104,4,66,28,10,149187.0,441584.0,58509,13.24980072,"81,539,418.5","6,231,714.4",58.599999999999994,0.005145220428053382
경기 의정부시,경기,의정부시,2018,93,3,48,38,6,155356.0,447026.0,61413,13.73812709,"81,542,957.7","7,091,361.4",47.99999999999999,0.004248307113983368
경기 의정부시,경기,의정부시,2019,90,6,48,34,3,159070.0,451868.0,65272,14.44492639,"81,544,832.3","7,096,942.8",49.8,0.004141572892437291
경기 의정부시,경기,의정부시,2020,87,3,37,47,2,167461.0,461710.0,70369,15.24095211,"81,546,632.6","7,113,440.2",43.0,0.0036187530230919443
경기 의정부시,경기,의정부시,2021,85,6,42,37,7,172542.0,463661.0,73525,15.85749071,"81,547,880.8","7,319,847.7",46.5,0.00358753231097356
경기 의정부시,경기,의정부시,2022,85,3,37,40,8,177755.0,463724.0,77555,16.72438778,"81,545,309.8","7,354,962.6",40.9,0.003293296953672189
경기 의정부시,경기,의정부시,2023,71,4,35,27,10,181038.0,464213.0,82104,17.68670847,"81,548,718.3","7,356,276.6",36.6,0.0027817364310255303
경기 이천시,경기,이천시,2012,37,7,23,9,0,89133.0,204917.0,22216,10.84146264,"461,307,178.6","21,746,920.8",25.799999999999997,0.003397170520458192
경기 이천시,경기,이천시,2013,26,3,16,8,1,91378.0,205479.0,23022,11.20406465,"461,357,911.1","21,887,521.6",16.599999999999998,0.002228107421917748
경기 이천시,경기,이천시,2014,30,5,16,8,1,94288.0,205014.0,23870,11.6431073,"461,361,212.9","22,069,844.8",18.599999999999998,0.0024563040895978277
경기 이천시,경기,이천시,2015,24,2,17,6,0,98173.0,204935.0,24629,12.01795691,"461,363,641.2","22,678,928.4",15.7,0.0019373962291057627
경기 이천시,경기,이천시,2016,36,3,28,5,0,103421.0,210359.0,25380,12.06508873,"461,380,578.4","23,077,771.2",24.099999999999998,0.0027905357712650234
경기 이천시,경기,이천시,2017,33,2,19,11,1,107590.0,213142.0,26935,12.63711516,"461,426,221.8","23,363,528.2",18.599999999999998,0.0022641509433962265
경기 이천시,경기,이천시,2018,38,2,24,11,1,111534.0,214206.0,27988,13.06592719,"461,402,250.3","23,524,162.3",22.099999999999998,0.0025516882744275288
경기 이천시,경기,이천시,2019,47,3,30,13,1,114520.0,215834.0,29245,13.5497651,"461,421,890.6","23,746,859.6",27.9,0.0031033880544882987
경기 이천시,경기,이천시,2020,29,3,15,13,0,118637.0,218388.0,31134,14.25627782,"461,430,417.9","24,238,572.6",17.4,0.0018577678127397017
경기 이천시,경기,이천시,2021,39,1,23,14,1,123309.0,223177.0,33034,14.80170448,"461,470,641.9","25,026,115.4",21.299999999999997,0.0023015351677493127
경기 이천시,경기,이천시,2022,33,2,12,17,4,127247.0,222721.0,34750,15.60248023,"461,453,807.6","25,356,524.4",15.499999999999998,0.0017682145748033353
경기 이천시,경기,이천시,2023,31,5,9,15,2,130537.0,222098.0,36905,16.61653865,"461,464,926.3","25,498,663.5",15.8,0.0016761531213372455
경기 파주시,경기,파주시,2012,56,5,45,7,0,156859.0,394201.0,43695,11.08444677,"672,658,606.6","21,515,472.5",38.6,0.0029045193453993714
경기 파주시,경기,파주시,2013,62,8,45,9,2,160946.0,401718.0,45783,11.39680074,"672,769,148.6","21,750,918.7",42.2,0.0031140879549662625
경기 파주시,경기,파주시,2014,72,5,48,20,3,168773.0,411348.0,48009,11.67113976,"672,780,051.4","22,797,602.8",44.599999999999994,0.003291995757615258
경기 파주시,경기,파주시,2015,73,7,47,15,6,179783.0,423321.0,50440,11.91530777,"672,888,154.2","23,476,354.1",44.4,0.0031059666375575002
경기 파주시,경기,파주시,2016,70,5,47,22,1,188998.0,430781.0,51980,12.06645604,"672,834,018.1","23,852,054.5",44.5,0.0028942105207462516
경기 파주시,경기,파주시,2017,81,4,42,29,6,197096.0,437848.0,54881,12.53425846,"673,115,034.5","24,334,704.3",42.099999999999994,0.002925477939684215
경기 파주시,경기,파주시,2018,76,6,42,30,1,208208.0,451848.0,57889,12.81160921,"673,207,364.5","24,669,170.7",44.4,0.0027395681241835085
경기 파주시,경기,파주시,2019,82,2,48,28,6,211734.0,454040.0,60663,13.36071712,"673,229,198.8","25,202,813.0",43.99999999999999,0.0027959609698961904
경기 파주시,경기,파주시,2020,71,8,36,27,1,222522.0,465617.0,64915,13.94171605,"673,861,013.5","25,321,124.9",41.300000000000004,0.002389876057198839
경기 파주시,경기,파주시,2021,91,6,50,34,3,235972.0,483245.0,69084,14.29585407,"673,880,293.8","25,444,131.5",51.2,0.002844405268421677
경기 파주시,경기,파주시,2022,68,4,35,25,6,247974.0,495315.0,73543,14.84772317,"673,934,318.2","25,758,057.3",36.0,0.0019679482526393896
경기 파주시,경기,파주시,2023,70,4,36,31,4,255100.0,497753.0,78257,15.72205491,"673,955,430.3","26,127,636.8",38.5,0.0020031360250882006
경기 평택시,경기,평택시,2012,89,7,68,16,0,186597.0,434305.0,45938,10.57735923,"457,471,647.7","25,792,335.2",59.39999999999999,0.0038178534488764555
경기 평택시,경기,평택시,2013,102,12,68,24,0,193457.0,442034.0,47683,10.78717927,"457,464,148.1","26,477,632.0",66.8,0.004180774022134117
경기 평택시,경기,평택시,2014,75,4,46,27,0,202727.0,449555.0,49568,11.02601461,"457,472,795.9","26,942,614.8",44.3,0.0027909454586710204
경기 평택시,경기,평택시,2015,101,10,69,23,4,215512.0,460532.0,51536,11.19053616,"458,124,342.1","27,239,847.2",65.2,0.0036898177363673492
경기 평택시,경기,평택시,2016,120,7,71,39,9,228762.0,470832.0,53090,11.27578414,"458,081,967.9","27,500,467.8",68.39999999999999,0.003892254832533375
경기 평택시,경기,평택시,2017,116,11,67,36,7,243171.0,481530.0,55926,11.61422964,"458,076,120.8","28,546,913.1",68.7,0.003603225713592493
경기 평택시,경기,평택시,2018,124,12,67,44,4,259008.0,495642.0,58483,11.79944395,"458,264,763.6","29,032,381.1",72.1,0.003585217445021003
경기 평택시,경기,평택시,2019,121,5,68,42,9,273124.0,513027.0,61910,12.06759098,"458,244,177.9","30,095,724.5",65.19999999999999,0.0032044053250538215
경기 평택시,경기,평택시,2020,109,11,54,40,8,291735.0,537307.0,66486,12.37393148,"458,242,535.0","30,590,491.7",60.8,0.002744956895812981
경기 평택시,경기,평택시,2021,94,3,42,52,3,312995.0,564288.0,70123,12.42681042,"458,255,093.1","31,219,381.5",48.0,0.0021214396396108566
경기 평택시,경기,평택시,2022,108,8,61,37,6,329305.0,578529.0,73372,12.6825103,"457,882,392.2","32,218,164.8",61.8,0.0024378615569153215
경기 평택시,경기,평택시,2023,115,4,56,50,10,342776.0,591022.0,77785,13.1611006,"458,448,418.2","32,527,646.7",58.199999999999996,0.0023607253716712955
경기 포천시,경기,포천시,2012,22,6,13,4,0,80446.0,157559.0,21753,13.8062567,"826,601,131.5","15,485,390.1",16.3,0.002309623847052681
경기 포천시,경기,포천시,2013,26,4,16,5,1,81219.0,156603.0,22541,14.3937217,"826,728,202.2","15,533,153.4",16.7,0.002514190029426612
경기 포천시,경기,포천시,2014,25,4,16,3,2,83316.0,155798.0,23279,14.94178359,"826,672,549.3","15,631,715.6",16.099999999999998,0.002359690815689663
경기 포천시,경기,포천시,2015,28,1,22,5,3,86351.0,155192.0,23892,15.39512346,"826,521,808.6","15,706,017.1",17.9,0.002540792810737571
경기 포천시,경기,포천시,2016,30,5,15,8,3,89177.0,154763.0,24292,15.69625815,"826,565,850.1","15,966,942.1",17.9,0.0025499848615674445
경기 포천시,경기,포천시,2017,41,4,28,9,1,90350.0,152925.0,25451,16.64279876,"826,648,999.8","16,005,668.3",26.299999999999997,0.003561704482567792
경기 포천시,경기,포천시,2018,32,3,18,10,2,92189.0,150676.0,26306,17.458653,"826,652,313.9","16,147,067.5",18.6,0.002599008558504811
경기 포천시,경기,포천시,2019,33,3,19,9,3,93099.0,148379.0,27615,18.61112422,"826,957,493.1","16,456,687.3",18.999999999999996,0.002642348467760126
경기 포천시,경기,포천시,2020,28,2,19,5,3,95439.0,147274.0,29314,19.90439589,"826,914,479.2","16,370,024.2",16.799999999999997,0.002229696455327487
경기 포천시,경기,포천시,2021,34,3,18,16,2,98345.0,148939.0,31080,20.86760352,"826,986,435.1","16,470,458.3",20.4,0.0026274848746758858
경기 포천시,경기,포천시,2022,35,2,19,13,1,99270.0,146701.0,32863,22.40134696,"827,128,931.7","16,623,722.8",19.2,0.0025707665961519086
경기 포천시,경기,포천시,2023,25,0,16,10,0,99820.0,143323.0,34863,24.3247769,"827,165,744.7","17,332,399.9",14.2,0.0018553396113003405
경기 하남시,경기,하남시,2012,21,3,15,6,0,54154.0,146269.0,15315,10.47043461,"93,036,978.5","4,400,628.2",15.3,0.0032462975957454664
